st_id,cty_id,state_name,state_abv,county_name,poverty_percent,median_income,white_only_percent,black_only_percent,asian_only_percent,hispanic_percent
45,059,South Carolina,SC,Laurens County,19.7,"42,099",0.719822796,0.252248381,0.006015439,0.053042538
45,061,South Carolina,SC,Lee County,28.1,"33,199",0.345198479,0.633646304,0.004635132,0.025493226
45,063,South Carolina,SC,Lexington County,12.5,"60,627",0.794748117,0.157027615,0.022098745,0.062908787
45,065,South Carolina,SC,McCormick County,18.6,"44,683",0.536404946,0.444679277,0.006129135,0.014371764
45,067,South Carolina,SC,Marion County,25.5,"34,365",0.403496754,0.567896402,0.006654271,0.029128747
45,069,South Carolina,SC,Marlboro County,30,"33,534",0.41136381,0.511180029,0.004479669,0.034190979
45,071,South Carolina,SC,Newberry County,17.1,"48,029",0.662591051,0.303355879,0.006711759,0.078381894
45,073,South Carolina,SC,Oconee County,14.4,"50,529",0.892590451,0.075692052,0.009063938,0.058205315
45,075,South Carolina,SC,Orangeburg County,25.9,"37,134",0.34808239,0.620609225,0.009341456,0.023672759
45,077,South Carolina,SC,Pickens County,16.6,"48,794",0.88610069,0.071987012,0.020010403,0.039406072
45,079,South Carolina,SC,Richland County,16.7,"52,611",0.453705151,0.487130766,0.030005364,0.053468476
45,081,South Carolina,SC,Saluda County,14.9,"46,019",0.697894788,0.260342891,0.003614517,0.158501441
45,083,South Carolina,SC,Spartanburg County,13.6,"53,567",0.740081617,0.209115499,0.025851744,0.072873962
45,085,South Carolina,SC,Sumter County,18.7,"45,181",0.478940415,0.478593716,0.014505111,0.041875545
45,087,South Carolina,SC,Union County,20.4,"40,686",0.65375604,0.319995607,0.003770684,0.017608727
45,089,South Carolina,SC,Williamsburg County,26,"32,814",0.329557429,0.645152792,0.008660432,0.022556639
45,091,South Carolina,SC,York County,9.8,"64,904",0.747561206,0.193281348,0.027806349,0.059228626
46,003,South Dakota,SD,Aurora County,10.2,"53,107",0.942202835,0.006543075,0.006906579,0.071610324
46,005,South Dakota,SD,Beadle County,12.9,"49,712",0.842410448,0.01533626,0.10085081,0.107245434
46,007,South Dakota,SD,Bennett County,32.5,"37,071",0.342942051,0.00653789,0.00564636,0.061812779
46,009,South Dakota,SD,Bon Homme County,15.7,"50,278",0.885958557,0.013911027,0.002608318,0.031009999
46,011,South Dakota,SD,Brookings County,11.8,"62,109",0.927160247,0.014168829,0.02828064,0.034951678
46,013,South Dakota,SD,Brown County,11,"60,082",0.889801488,0.02407374,0.02801308,0.035608538
46,015,South Dakota,SD,Brule County,15.8,"49,732",0.851425335,0.006041155,0.003775722,0.032282424
46,017,South Dakota,SD,Buffalo County,45.7,"25,973",0.155963303,0.00764526,0.000509684,0.05351682
46,019,South Dakota,SD,Butte County,14.3,"44,388",0.938632659,0.005177869,0.004314891,0.037587496
46,021,South Dakota,SD,Campbell County,10.9,"45,737",0.970203488,0.002180233,0.005087209,0.026889535
46,023,South Dakota,SD,Charles Mix County,20.9,"47,412",0.629573827,0.006241929,0.002582867,0.037128713
46,025,South Dakota,SD,Clark County,12.6,"48,517",0.962526767,0.015256959,0.006423983,0.03506424
46,027,South Dakota,SD,Clay County,19.5,"46,378",0.893674485,0.016560057,0.026723525,0.031556503
46,029,South Dakota,SD,Codington County,11.3,"55,580",0.942197151,0.007926024,0.007140562,0.024349316
46,031,South Dakota,SD,Corson County,33.6,"34,024",0.301762115,0.005139501,0.005873715,0.052863436
46,033,South Dakota,SD,Custer County,10.1,"58,806",0.927998217,0.005907267,0.005907267,0.043802942
46,035,South Dakota,SD,Davison County,12,"51,724",0.928697851,0.009506953,0.006725664,0.037067004
46,037,South Dakota,SD,Day County,15.3,"48,023",0.868915929,0.004240413,0.006268437,0.024889381
46,039,South Dakota,SD,Deuel County,9.1,"55,404",0.970351643,0.008044128,0.00206849,0.039071478
46,041,South Dakota,SD,Dewey County,25.8,"41,942",0.205193483,0.00610998,0.002206382,0.049558724
46,043,South Dakota,SD,Douglas County,12.1,"55,159",0.951386511,0.005135228,0.001027046,0.020198562
46,045,South Dakota,SD,Edmunds County,11.5,"58,977",0.968137895,0.003395142,0.007312614,0.022199008
46,047,South Dakota,SD,Fall River County,13,"46,782",0.868166245,0.012661999,0.016386116,0.038432891
46,049,South Dakota,SD,Faulk County,15.6,"49,068",0.978251414,0.007394519,0.003914746,0.01000435
46,051,South Dakota,SD,Grant County,9.9,"59,813",0.962705615,0.005388542,0.003686897,0.050056721
46,053,South Dakota,SD,Gregory County,16.5,"40,583",0.886260454,0.004301075,0.005017921,0.016965352
46,055,South Dakota,SD,Haakon County,11,"51,801",0.930489731,0.002632965,0.002632965,0.017377567
46,057,South Dakota,SD,Hamlin County,9.3,"65,776",0.969338092,0.005678131,0.003893576,0.044776119
46,059,South Dakota,SD,Hand County,9.8,"52,568",0.978690066,0.001566907,0.004073958,0.0134754
46,061,South Dakota,SD,Hanson County,8.8,"63,772",0.964958008,0.008398494,0.004633652,0.014769765
46,063,South Dakota,SD,Harding County,10.7,"55,017",0.93990755,0.013097072,0.002311248,0.026194145
46,065,South Dakota,SD,Hughes County,9.4,"70,093",0.836072121,0.007132261,0.007816958,0.03189547
46,067,South Dakota,SD,Hutchinson County,11.5,"54,434",0.962007955,0.010560966,0.002468797,0.022904951
46,069,South Dakota,SD,Hyde County,10.3,"52,496",0.87471176,0.007686395,0.002305919,0.014604151
46,071,South Dakota,SD,Jackson County,32.7,"34,122",0.403708134,0.010167464,0.001196172,0.039772727
46,073,South Dakota,SD,Jerauld County,14.5,"47,689",0.971187283,0.003477397,0.002483855,0.046696473
46,075,South Dakota,SD,Jones County,13.2,"49,609",0.897009967,0.003322259,0,0.026578073
46,077,South Dakota,SD,Kingsbury County,9,"54,609",0.962745495,0.005061753,0.007086455,0.025308767
46,079,South Dakota,SD,Lake County,10.2,"60,733",0.946940689,0.012581074,0.008908338,0.027272017
46,081,South Dakota,SD,Lawrence County,12.7,"51,774",0.933562916,0.008241758,0.012420678,0.034824331
46,083,South Dakota,SD,Lincoln County,4.4,"84,889",0.9419415,0.017733281,0.014837718,0.024146054
46,085,South Dakota,SD,Lyman County,21.1,"47,429",0.55329278,0.005818567,0.003702724,0.025654589
46,087,South Dakota,SD,McCook County,9.6,"59,913",0.962406015,0.007160759,0.002327247,0.042606516
46,089,South Dakota,SD,McPherson County,17.1,"39,850",0.972257251,0.006725515,0.003783102,0.015552753
46,091,South Dakota,SD,Marshall County,12,"56,862",0.877608916,0.007092199,0.002026342,0.080445795
46,093,South Dakota,SD,Meade County,8.4,"59,524",0.905124947,0.019800932,0.010306367,0.043519695
46,095,South Dakota,SD,Mellette County,35.2,"32,780",0.377971858,0.004852014,0.002426007,0.034934498
46,097,South Dakota,SD,Miner County,11.5,"50,123",0.964350181,0.00767148,0.004512635,0.032039711
46,099,South Dakota,SD,Minnehaha County,9.6,"60,033",0.862354635,0.061356364,0.021254673,0.051446146
46,101,South Dakota,SD,Moody County,9.9,"57,392",0.793643552,0.013686131,0.020985401,0.045772506
46,102,South Dakota,SD,Oglala Lakota County,54,"31,662",0.05353742,0.004091134,0.001340199,0.040840798
46,103,South Dakota,SD,Pennington County,13.3,"58,738",0.831439244,0.014238629,0.012480773,0.053834322
46,105,South Dakota,SD,Perkins County,13.7,"55,626",0.95008726,0.005235602,0.003839442,0.017102967
46,107,South Dakota,SD,Potter County,10.2,"54,722",0.940083604,0.005573618,0.008360427,0.023687877
46,109,South Dakota,SD,Roberts County,21.3,"44,709",0.570136617,0.007889167,0.002501443,0.038195113
46,111,South Dakota,SD,Sanborn County,12.9,"54,874",0.969709898,0.00383959,0.002133106,0.031569966
46,115,South Dakota,SD,Spink County,12.6,"50,590",0.954203262,0.007057716,0.00172522,0.034033877
46,117,South Dakota,SD,Stanley County,7.8,"69,991",0.882827631,0.007424145,0.002582311,0.023886378
46,119,South Dakota,SD,Sully County,8.8,"59,457",0.946081955,0.004313444,0.001437815,0.024442847
46,121,South Dakota,SD,Todd County,48.4,"31,876",0.080279061,0.006190429,0.023484327,0.041564312
46,123,South Dakota,SD,Tripp County,19.9,"45,710",0.804815291,0.005697482,0.003675795,0.026465723
46,125,South Dakota,SD,Turner County,9.4,"62,792",0.968153626,0.006083015,0.002385496,0.026359733
46,127,South Dakota,SD,Union County,5.9,"80,698",0.942945016,0.015189556,0.014687422,0.037095154
46,129,South Dakota,SD,Walworth County,15,"48,394",0.8,0.005151794,0.019135235,0.024287029
46,135,South Dakota,SD,Yankton County,11,"56,535",0.918471114,0.021653371,0.008591216,0.051021303
46,137,South Dakota,SD,Ziebach County,43.9,"32,341",0.244557329,0.005442671,0.002902758,0.039550073
47,001,Tennessee,TN,Anderson County,16.5,"50,672",0.915534309,0.040972745,0.015225129,0.031632414
47,003,Tennessee,TN,Bedford County,14.4,"49,860",0.870054111,0.084464828,0.010460041,0.130750508
47,005,Tennessee,TN,Benton County,19.2,"38,940",0.945977723,0.025928218,0.006064356,0.026794554
47,007,Tennessee,TN,Bledsoe County,26.7,"40,195",0.899296336,0.07700478,0.002987254,0.028345725
47,009,Tennessee,TN,Blount County,9.9,"57,939",0.937439889,0.030205578,0.009767973,0.036179069
47,011,Tennessee,TN,Bradley County,14.7,"50,427",0.907233373,0.052132088,0.012431782,0.06630284
47,013,Tennessee,TN,Campbell County,21.6,"39,443",0.974499272,0.005245721,0.003940565,0.015536369
47,015,Tennessee,TN,Cannon County,14.2,"51,859",0.95878185,0.017781714,0.003678975,0.02473089
47,017,Tennessee,TN,Carroll County,18.6,"42,025",0.866028019,0.101307307,0.004465733,0.029135304
47,019,Tennessee,TN,Carter County,19.1,"39,202",0.960773882,0.016988527,0.004185065,0.020038659
47,021,Tennessee,TN,Cheatham County,10.3,"63,241",0.950770895,0.021221138,0.004401603,0.033786608
47,023,Tennessee,TN,Chester County,15.9,"47,508",0.873966584,0.094467249,0.006706365,0.02879112
47,025,Tennessee,TN,Claiborne County,23.4,"37,987",0.961544479,0.011014112,0.009418317,0.014362152
47,027,Tennessee,TN,Clay County,21,"34,238",0.964018385,0.016021011,0.000919238,0.025344714
47,029,Tennessee,TN,Cocke County,22.5,"36,192",0.950088879,0.021108766,0.004749472,0.025886013
47,031,Tennessee,TN,Coffee County,15.9,"49,494",0.92034678,0.039508139,0.01153574,0.046903751
47,033,Tennessee,TN,Crockett County,19.4,"44,431",0.826563598,0.141321152,0.003583978,0.109627547
47,035,Tennessee,TN,Cumberland County,14.4,"46,527",0.968919365,0.0072538,0.006130205,0.031477198
47,037,Tennessee,TN,Davidson County,15.4,"60,799",0.654748871,0.274149168,0.039569599,0.104038931
47,039,Tennessee,TN,Decatur County,18.2,"42,905",0.9457258,0.030438138,0.00625911,0.035668353
47,041,Tennessee,TN,DeKalb County,17.4,"47,420",0.948267448,0.019863348,0.010932162,0.085700342
47,043,Tennessee,TN,Dickson County,13.8,"56,166",0.926429154,0.040891229,0.006654556,0.03874101
47,045,Tennessee,TN,Dyer County,18.4,"44,302",0.825022202,0.144971608,0.007454452,0.035819048
47,047,Tennessee,TN,Fayette County,13.1,"59,529",0.703206671,0.275204823,0.006880121,0.030486471
47,049,Tennessee,TN,Fentress County,20.6,"36,687",0.975705879,0.004858824,0.003509151,0.015710198
47,051,Tennessee,TN,Franklin County,16,"50,201",0.912646892,0.052430819,0.009429492,0.037078279
47,053,Tennessee,TN,Gibson County,16.5,"42,720",0.794333747,0.180611809,0.003582114,0.027985264
47,055,Tennessee,TN,Giles County,14.5,"48,024",0.863596253,0.10297312,0.005566115,0.030308173
47,057,Tennessee,TN,Grainger County,18.4,"41,829",0.970283019,0.009562607,0.002830189,0.033962264
47,059,Tennessee,TN,Greene County,15.1,"44,366",0.95416178,0.022195196,0.005834745,0.030404378
47,061,Tennessee,TN,Grundy County,21.2,"36,317",0.970060326,0.006628435,0.003872794,0.013182394
47,063,Tennessee,TN,Hamblen County,17.1,"44,040",0.913465981,0.044676133,0.010333569,0.121261589
47,065,Tennessee,TN,Hamilton County,13,"57,196",0.759355526,0.193461735,0.021677306,0.060336484
47,067,Tennessee,TN,Hancock County,29.9,"30,691",0.971299094,0.005740181,0.002416918,0.006797583
47,069,Tennessee,TN,Hardeman County,23.5,"37,834",0.551816367,0.422235529,0.007744511,0.018123752
47,071,Tennessee,TN,Hardin County,20.3,"37,690",0.939302978,0.033447684,0.005691564,0.026742554
47,073,Tennessee,TN,Hawkins County,18.4,"42,188",0.963283204,0.014986088,0.005511922,0.016694256
47,075,Tennessee,TN,Haywood County,20.5,"39,574",0.47295423,0.506299122,0.002889505,0.042533518
47,077,Tennessee,TN,Henderson County,18,"43,491",0.894867874,0.077533165,0.003592133,0.024967102
47,079,Tennessee,TN,Henry County,18.8,"43,159",0.894357706,0.075869532,0.005534086,0.028999845
47,081,Tennessee,TN,Hickman County,16.3,"44,684",0.923266344,0.050083406,0.003614266,0.02637223
47,083,Tennessee,TN,Houston County,16.7,"44,688",0.938300207,0.029630533,0.00499939,0.024753079
47,085,Tennessee,TN,Humphreys County,13.6,"48,056",0.943601335,0.027984071,0.004951028,0.025992896
47,087,Tennessee,TN,Jackson County,19.8,"37,563",0.970727982,0.006193789,0.001442389,0.021720686
47,089,Tennessee,TN,Jefferson County,13.8,"49,611",0.95162859,0.020956051,0.007101569,0.037985136
47,091,Tennessee,TN,Johnson County,20.7,"35,778",0.958511356,0.022430852,0.002754666,0.021081628
47,093,Tennessee,TN,Knox County,13.2,"55,874",0.858989652,0.089329872,0.024294459,0.045637692
47,095,Tennessee,TN,Lake County,36.5,"33,709",0.692844926,0.279646522,0.002423033,0.025940707
47,097,Tennessee,TN,Lauderdale County,24.9,"38,849",0.618889712,0.350524714,0.005578746,0.027113487
47,099,Tennessee,TN,Lawrence County,17.7,"43,651",0.954283902,0.018191292,0.005029224,0.024104028
47,101,Tennessee,TN,Lewis County,17.5,"40,541",0.950195631,0.020785784,0.006439517,0.024698402
47,103,Tennessee,TN,Lincoln County,14.4,"51,249",0.893353896,0.06995286,0.005208636,0.037886283
47,105,Tennessee,TN,Loudon County,9.1,"58,186",0.954298291,0.015794925,0.009192128,0.092235703
47,107,Tennessee,TN,McMinn County,15.9,"46,029",0.925196119,0.039316652,0.007658847,0.044726178
47,109,Tennessee,TN,McNairy County,17.4,"39,859",0.91414338,0.060987001,0.003891959,0.022690122
47,111,Tennessee,TN,Macon County,18.1,"42,265",0.957970897,0.011990895,0.007885538,0.05105276
47,113,Tennessee,TN,Madison County,17.8,"46,651",0.589055356,0.377143207,0.011818256,0.040720934
47,115,Tennessee,TN,Marion County,15.3,"50,819",0.931020168,0.040647594,0.006676584,0.020202719
47,117,Tennessee,TN,Marshall County,14.1,"51,868",0.903156364,0.065192727,0.006923636,0.057367273
47,119,Tennessee,TN,Maury County,10.8,"57,337",0.841088529,0.11998506,0.009762727,0.062280183
47,121,Tennessee,TN,Meigs County,17.8,"50,565",0.954918693,0.016341974,0.003381098,0.022540654
47,123,Tennessee,TN,Monroe County,15.7,"45,566",0.948071759,0.022150607,0.004382855,0.046492642
47,125,Tennessee,TN,Montgomery County,12,"56,102",0.704018795,0.213318149,0.023106037,0.102453192
47,127,Tennessee,TN,Moore County,9.1,"58,234",0.940043157,0.025123305,0.018649815,0.017879162
47,129,Tennessee,TN,Morgan County,20.4,"40,397",0.939681353,0.036910713,0.002803345,0.014764285
47,131,Tennessee,TN,Obion County,17.7,"42,532",0.865941667,0.108151252,0.004489674,0.04792311
47,133,Tennessee,TN,Overton County,15,"42,149",0.97288791,0.006744301,0.003776809,0.016590981
47,135,Tennessee,TN,Perry County,17.6,"41,960",0.937221397,0.023774146,0.008296186,0.027117385
47,137,Tennessee,TN,Pickett County,16,"40,182",0.981973059,0.003169572,0.00118859,0.022583201
47,139,Tennessee,TN,Polk County,15.8,"41,968",0.964234791,0.007129278,0.003624049,0.022873099
47,141,Tennessee,TN,Putnam County,14.5,"45,512",0.933241947,0.024013957,0.015714375,0.06523771
47,143,Tennessee,TN,Rhea County,18.4,"44,132",0.946392499,0.021708325,0.006542648,0.052039678
47,145,Tennessee,TN,Roane County,14.8,"54,440",0.942433779,0.027462441,0.006312989,0.020156607
47,147,Tennessee,TN,Robertson County,10.6,"66,006",0.890326264,0.07803601,0.007324579,0.07426232
47,149,Tennessee,TN,Rutherford County,10.4,"64,170",0.766300014,0.162679627,0.036483741,0.086823059
47,151,Tennessee,TN,Scott County,21.2,"35,685",0.980061628,0.003081385,0.002990756,0.011056734
47,153,Tennessee,TN,Sequatchie County,16,"49,707",0.963929189,0.007786503,0.00459204,0.036669772
47,155,Tennessee,TN,Sevier County,13.9,"47,202",0.950259542,0.014005089,0.012264631,0.064478372
47,157,Tennessee,TN,Shelby County,21.7,"47,924",0.408920085,0.542713884,0.028173237,0.066291351
47,159,Tennessee,TN,Smith County,13.9,"50,704",0.952522697,0.022622414,0.004514561,0.030907377
47,161,Tennessee,TN,Stewart County,13.9,"46,565",0.942325921,0.018884433,0.010499453,0.034998177
47,163,Tennessee,TN,Sullivan County,16.5,"46,024",0.948455301,0.023366257,0.007950842,0.020334958
47,165,Tennessee,TN,Sumner County,8.9,"66,171",0.876486672,0.082589671,0.015986784,0.053047056
47,167,Tennessee,TN,Tipton County,12,"60,874",0.77887628,0.185067939,0.007889738,0.028864105
47,169,Tennessee,TN,Trousdale County,18.6,"49,280",0.855813541,0.113789436,0.004785537,0.02516838
47,171,Tennessee,TN,Unicoi County,16.1,"43,688",0.974221328,0.005256389,0.002572275,0.054800649
47,173,Tennessee,TN,Union County,19.8,"40,322",0.97426397,0.00515722,0.001802524,0.018626077
47,175,Tennessee,TN,Van Buren County,16.3,"38,265",0.968324251,0.009196185,0.002213896,0.020265668
47,177,Tennessee,TN,Warren County,22.5,"42,475",0.929185745,0.038181069,0.008624658,0.094362478
47,179,Tennessee,TN,Washington County,14.9,"49,242",0.91287343,0.044521739,0.016942995,0.03622029
47,181,Tennessee,TN,Wayne County,21.3,"38,879",0.9144725,0.067234451,0.00257902,0.02171175
47,183,Tennessee,TN,Weakley County,19.7,"42,351",0.888712194,0.076902304,0.012181949,0.029404705
47,185,Tennessee,TN,White County,17.3,"42,603",0.955384897,0.018394588,0.004242092,0.028268422
47,187,Tennessee,TN,Williamson County,3.8,"115,930",0.882497525,0.044607654,0.05168364,0.049179571
47,189,Tennessee,TN,Wilson County,7.8,"76,507",0.881388388,0.074894405,0.018070332,0.046454717
48,001,Texas,TX,Anderson County,19.8,"45,969",0.745388413,0.218723478,0.009318438,0.182038625
48,003,Texas,TX,Andrews County,10.7,"84,946",0.943116814,0.020422347,0.006950013,0.566158781
48,005,Texas,TX,Angelina County,17.9,"46,653",0.809848354,0.156777951,0.010644064,0.227180995
48,007,Texas,TX,Aransas County,19.9,"46,912",0.929008932,0.017269247,0.02088473,0.2790302
48,009,Texas,TX,Archer County,10.6,"61,190",0.951479013,0.011224132,0.00479364,0.08172571
48,011,Texas,TX,Armstrong County,10.7,"57,210",0.962904081,0.011658718,0.003709592,0.091679915
48,013,Texas,TX,Atascosa County,15.7,"50,594",0.953121029,0.013508494,0.006216644,0.648309972
48,015,Texas,TX,Austin County,10.2,"59,942",0.873767981,0.09253463,0.007991476,0.27820325
48,017,Texas,TX,Bailey County,15.8,"45,051",0.920714286,0.021285714,0.009142857,0.640142857
48,019,Texas,TX,Bandera County,13.4,"53,008",0.953271028,0.011076497,0.005668051,0.197516442
48,021,Texas,TX,Bastrop County,12.6,"61,883",0.875195834,0.07277707,0.009287332,0.396616435
48,023,Texas,TX,Baylor County,16.1,"41,180",0.930179538,0.030777999,0.004844685,0.141635794
48,025,Texas,TX,Bee County,26.7,"41,806",0.880976509,0.089236911,0.006417933,0.593152157
48,027,Texas,TX,Bell County,13,"54,292",0.657413122,0.244445118,0.031615435,0.255590702
48,029,Texas,TX,Bexar County,17.2,"54,210",0.842561768,0.086048093,0.032664954,0.606815689
48,031,Texas,TX,Blanco County,10.1,"64,832",0.945603889,0.015338195,0.009471126,0.196798257
48,033,Texas,TX,Borden County,10,"66,101",0.949541284,0.009174312,0.001529052,0.178899083
48,035,Texas,TX,Bosque County,14.9,"48,460",0.946374097,0.021728659,0.006422264,0.189082151
48,037,Texas,TX,Bowie County,19.1,"47,339",0.697442222,0.254104778,0.012268754,0.078427798
48,039,Texas,TX,Brazoria County,10.1,"74,225",0.749016737,0.151262211,0.069467007,0.315688925
48,041,Texas,TX,Brazos County,23.2,"50,113",0.796292499,0.111739838,0.062815484,0.262094751
48,043,Texas,TX,Brewster County,16,"45,670",0.923177225,0.016625014,0.017385635,0.451917853
48,045,Texas,TX,Briscoe County,16.2,"44,409",0.930142303,0.032988357,0.002587322,0.249676585
48,047,Texas,TX,Brooks County,31,"30,116",0.964753983,0.010996757,0.011137741,0.913999718
48,049,Texas,TX,Brown County,13.2,"47,097",0.923991126,0.04077752,0.008028734,0.230694063
48,051,Texas,TX,Burleson County,14.8,"53,626",0.83885485,0.127419617,0.004934121,0.211408122
48,053,Texas,TX,Burnet County,11,"56,696",0.94195826,0.020392483,0.009594019,0.225812481
48,055,Texas,TX,Caldwell County,14.1,"52,588",0.888489373,0.065820813,0.010351777,0.53792598
48,057,Texas,TX,Calhoun County,14.2,"52,085",0.893001409,0.031282292,0.053311414,0.49422264
48,059,Texas,TX,Callahan County,12,"50,330",0.947070214,0.016997777,0.006956896,0.100193646
48,061,Texas,TX,Cameron County,27.9,"38,106",0.970727592,0.00820015,0.007881124,0.900033793
48,063,Texas,TX,Camp County,18.8,"43,714",0.78608523,0.165419276,0.010462807,0.258973576
48,065,Texas,TX,Carson County,8.9,"64,799",0.944650692,0.010968613,0.006749916,0.097198785
48,067,Texas,TX,Cass County,20.4,"44,154",0.800206488,0.17041897,0.004962366,0.047658696
48,069,Texas,TX,Castro County,17.5,"45,689",0.937583001,0.026826029,0.006640106,0.656972112
48,071,Texas,TX,Chambers County,8.5,"89,513",0.875858293,0.082966444,0.013367703,0.238063736
48,073,Texas,TX,Cherokee County,17.4,"43,483",0.812027504,0.144740341,0.005755423,0.238023781
48,075,Texas,TX,Childress County,21.2,"42,291",0.858335615,0.108267178,0.007664933,0.317273474
48,077,Texas,TX,Clay County,10.9,"58,356",0.94976602,0.010505205,0.004775093,0.068952345
48,079,Texas,TX,Cochran County,21.9,"42,873",0.906764809,0.044164038,0.004907115,0.608832808
48,081,Texas,TX,Coke County,14.1,"44,804",0.94301742,0.010333629,0.001476233,0.221139652
48,083,Texas,TX,Coleman County,19.3,"39,484",0.920978593,0.032293578,0.011131498,0.175412844
48,085,Texas,TX,Collin County,6.4,"96,936",0.692616431,0.10861964,0.162952654,0.155244363
48,087,Texas,TX,Collingsworth County,17.3,"39,536",0.878767123,0.06369863,0.005136986,0.340410959
48,089,Texas,TX,Colorado County,13.7,"48,258",0.836737542,0.125296608,0.00707207,0.306564928
48,091,Texas,TX,Comal County,7.1,"76,523",0.929491899,0.026816637,0.014128507,0.280547216
48,093,Texas,TX,Comanche County,16.4,"52,251",0.954088742,0.010854419,0.006674001,0.286248625
48,095,Texas,TX,Concho County,26.6,"40,987",0.937270726,0.022010271,0.017975055,0.347395451
48,097,Texas,TX,Cooke County,14.8,"52,047",0.91962576,0.036115084,0.010349759,0.189228495
48,099,Texas,TX,Coryell County,15,"48,099",0.734842201,0.177285355,0.021724533,0.188924438
48,101,Texas,TX,Cottle County,21.2,"38,304",0.860515021,0.111587983,0.000715308,0.24248927
48,103,Texas,TX,Crane County,10.1,"61,987",0.922034605,0.036689598,0.00979779,0.661038149
48,105,Texas,TX,Crockett County,15.3,"49,117",0.936200924,0.015877598,0.010103926,0.659930716
48,107,Texas,TX,Crosby County,23.7,"37,911",0.925396549,0.040264947,0.003137528,0.56649817
48,109,Texas,TX,Culberson County,20.3,"42,164",0.906494703,0.017964072,0.021188392,0.728696453
48,111,Texas,TX,Dallam County,12.1,"50,587",0.922739124,0.02607383,0.010429532,0.475504323
48,113,Texas,TX,Dallas County,14.2,"59,838",0.665575546,0.235759145,0.067248691,0.407584321
48,115,Texas,TX,Dawson County,22.9,"43,726",0.894720302,0.062539283,0.01335638,0.581395349
48,117,Texas,TX,Deaf Smith County,17.5,"44,230",0.940741939,0.022592473,0.006308638,0.741992883
48,119,Texas,TX,Delta County,17.2,"44,410",0.867567061,0.06715438,0.006752954,0.088538736
48,121,Texas,TX,Denton County,7.3,"88,384",0.756156117,0.11024372,0.096735035,0.196014008
48,123,Texas,TX,DeWitt County,18.4,"49,208",0.88015873,0.091269841,0.00406746,0.361656746
48,125,Texas,TX,Dickens County,20.3,"39,627",0.883310719,0.057440072,0.012211669,0.303482587
48,127,Texas,TX,Dimmit County,24.6,"37,177",0.957427894,0.016791782,0.007605689,0.875938364
48,129,Texas,TX,Donley County,18.6,"40,945",0.907260525,0.060402685,0.005796217,0.112873703
48,131,Texas,TX,Duval County,25.5,"35,156",0.964416958,0.014340773,0.00519853,0.893340504
48,133,Texas,TX,Eastland County,18.7,"44,773",0.942647059,0.021623094,0.00751634,0.169989107
48,135,Texas,TX,Ector County,12.9,"60,431",0.901114768,0.053398146,0.01298256,0.625593329
48,137,Texas,TX,Edwards County,22.1,"37,812",0.945652174,0.011904762,0.007246377,0.553312629
48,139,Texas,TX,Ellis County,8.8,"76,792",0.840623073,0.121568394,0.008489065,0.268928614
48,141,Texas,TX,El Paso County,20.5,"43,948",0.918408127,0.039851627,0.013596858,0.829460773
48,143,Texas,TX,Erath County,18.1,"47,087",0.938990117,0.020305401,0.010375193,0.215583868
48,145,Texas,TX,Falls County,21.7,"37,428",0.718621726,0.241660404,0.006301671,0.240388507
48,147,Texas,TX,Fannin County,13.8,"53,111",0.890831785,0.064566087,0.007827899,0.119586642
48,149,Texas,TX,Fayette County,13.3,"55,776",0.906217944,0.063165786,0.004576659,0.215024067
48,151,Texas,TX,Fisher County,15.5,"45,261",0.918537859,0.040469974,0.005221932,0.281984334
48,153,Texas,TX,Floyd County,21,"39,891",0.919117647,0.042717087,0.005427171,0.589285714
48,155,Texas,TX,Foard County,18,"37,648",0.92034632,0.047619048,0.008658009,0.187012987
48,157,Texas,TX,Fort Bend County,7.9,"92,310",0.547337154,0.213333202,0.209219552,0.24947024
48,159,Texas,TX,Franklin County,15.2,"48,222",0.916456876,0.041958042,0.010629371,0.150675991
48,161,Texas,TX,Freestone County,13.7,"49,317",0.797180098,0.158441954,0.008926307,0.160724248
48,163,Texas,TX,Frio County,27.5,"41,038",0.910469812,0.04141633,0.02738107,0.7985817
48,165,Texas,TX,Gaines County,15.4,"56,321",0.948911223,0.023171413,0.004141076,0.425367579
48,167,Texas,TX,Galveston County,12.1,"71,959",0.802553933,0.132326335,0.034871792,0.253850043
48,169,Texas,TX,Garza County,24.6,"46,490",0.890351581,0.073527051,0.007545352,0.519826617
48,171,Texas,TX,Gillespie County,9.6,"61,433",0.964947384,0.006706684,0.005187491,0.238216985
48,173,Texas,TX,Glasscock County,9.7,"83,330",0.970901348,0.015613911,0.001419446,0.393186657
48,175,Texas,TX,Goliad County,14.4,"55,008",0.919561243,0.050143641,0.005092714,0.358318099
48,177,Texas,TX,Gonzales County,16.9,"49,829",0.888131689,0.074578874,0.005375054,0.512981715
48,179,Texas,TX,Gray County,16.7,"49,121",0.898382528,0.056474459,0.006853696,0.298364251
48,181,Texas,TX,Grayson County,12.3,"51,403",0.875444161,0.061866796,0.015556632,0.142204798
48,183,Texas,TX,Gregg County,15.1,"50,610",0.744322078,0.20906047,0.014070757,0.192214289
48,185,Texas,TX,Grimes County,17.5,"49,498",0.810768698,0.154501385,0.003912742,0.246952909
48,187,Texas,TX,Guadalupe County,8.5,"73,864",0.851336854,0.088350405,0.019814561,0.385089333
48,189,Texas,TX,Hale County,18.4,"42,782",0.901694306,0.057983596,0.006735317,0.604053164
